X211,Contacto traumatico con arañas venenosas: institucion residencial,
X212,"Contacto traumatico con arañas venenosas: escuelas, otras instituciones y areas administrativas publicas",
X213,Contacto traumatico con arañas venenosas: areas de deporte y atletismo,
X214,Contacto traumatico con arañas venenosas: calles y carreteras,
X215,Contacto traumatico con arañas venenosas: comercio y areas de servicio,
X216,Contacto traumatico con arañas venenosas: área industrial y de la construccion,
X217,Contacto traumatico con arañas venenosas: granja,
X218,Contacto traumatico con arañas venenosas: otro lugar especificado,
X219,Contacto traumatico con arañas venenosas: lugar no especificado,
X22,Contacto traumatico con escorpion,|XX21
X220,Contacto traumatico con escorpion: vivienda,
X221,Contacto traumatico con escorpion: institucion residencial,
X222,"Contacto traumatico con escorpion: escuelas, otras instituciones y areas administrativas publicas",
X223,Contacto traumatico con escorpion: areas de deporte y atletismo,
X224,Contacto traumatico con escorpion: calles y carreteras,
X225,Contacto traumatico con escorpion: comercio y areas de servicio,
X226,Contacto traumatico con escorpion: área industrial y de la construccion,
X227,Contacto traumatico con escorpion: granja,
X228,Contacto traumatico con escorpion: otro lugar especificado,
X229,Contacto traumatico con escorpion: lugar no especificado,
X23,"Contacto traumatico con avispas, avispones y abejas",|XX21
X230,"Contacto traumatico con avispones, avispas y abejas: vivienda",
X231,"Contacto traumatico con avispones, avispas y abejas: institucion residencial",
X232,"Contacto traumatico con avispones, avispas y abejas: escuelas, otras instituciones y areas administrativas publicas",
X233,"Contacto traumatico con avispones, avispas y abejas: areas de deporte y atletismo",
X234,"Contacto traumatico con avispones, avispas y abejas: calles y carreteras",
X235,"Contacto traumatico con avispones, avispas y abejas: comercio y areas de servicio",
X236,"Contacto traumatico con avispones, avispas y abejas: área industrial y de la construccion",
X237,"Contacto traumatico con avispones, avispas y abejas: granja",
X238,"Contacto traumatico con avispones, avispas y abejas: otro lugar especificado",
X239,"Contacto traumatico con avispones, avispas y abejas: lugar no especificado",
X24,Contacto traumatico con centipodos y miriapodos venenosos,|XX21
X240,Contacto traumatico con centipodos y miriapodos venenosos (tropicales): vivienda,
X241,Contacto traumatico con centipodos y miriapodos venenosos (tropicales): institucion residencial,
X242,"Contacto traumatico con centipodos y miriapodos venenosos (tropicales): escuelas, otras instituciones y areas administrativas publicas",
X243,Contacto traumatico con centipodos y miriapodos venenosos (tropicales): areas de deporte y atletismo,
X244,Contacto traumatico con centipodos y miriapodos venenosos (tropicales): calles y carreteras,
X245,Contacto traumatico con centipodos y miriapodos venenosos (tropicales): comercio y areas de servicio,
X246,Contacto traumatico con centipodos y miriapodos venenosos (tropicales): área industrial y de la construccion,
X247,Contacto traumatico con centipodos y miriapodos venenosos (tropicales): granja,
X248,Contacto traumatico con centipodos y miriapodos venenosos (tropicales): otro lugar especificado,
X249,Contacto traumatico con centipodos y miriapodos venenosos (tropicales): lugar no especificado,
X25,Contacto traumatico con otros artropodos venenosos especificados,|XX21
X250,Contacto traumatico con otros artropodos venenosos especificados: vivienda,
X251,Contacto traumatico con otros artropodos venenosos especificados: institucion residencial,
X252,"Contacto traumatico con otros artropodos venenosos especificados: escuelas, otras instituciones y areas administrativas publicas",
X253,Contacto traumatico con otros artropodos venenosos especificados: areas de deporte y atletismo,
X254,Contacto traumatico con otros artropodos venenosos especificados: calles y carreteras,
X255,Contacto traumatico con otros artropodos venenosos especificados: comercio y areas de servicio,
X256,Contacto traumatico con otros artropodos venenosos especificados: área industrial y de la construccion,
X257,Contacto traumatico con otros artropodos venenosos especificados: granja,
X258,Contacto traumatico con otros artropodos venenosos especificados: otro lugar especificado,
X259,Contacto traumatico con otros artropodos venenosos especificados: lugar no especificado,
X26,Contacto traumatico con animales y plantas marinas venenosos,|XX21
X260,Contacto traumatico con animales y plantas marinas venenosos: vivienda,
X261,Contacto traumatico con animales y plantas marinas venenosos: institucion residencial,
X262,"Contacto traumatico con animales y plantas marinas venenosos: escuelas, otras instituciones y areas administrativas publicas",
X263,Contacto traumatico con animales y plantas marinas venenosos: areas de deporte y atletismo,
X264,Contacto traumatico con animales y plantas marinas venenosos: calles y carreteras,
X265,Contacto traumatico con animales y plantas marinas venenosos: comercio y areas de servicio,
X266,Contacto traumatico con animales y plantas marinas venenosos: área industrial y de la construccion,
X267,Contacto traumatico con animales y plantas marinas venenosos: granja,
X268,Contacto traumatico con animales y plantas marinas venenosos: otro lugar especificado,
X269,Contacto traumatico con animales y plantas marinas venenosos: lugar no especificado,
X27,Contacto traumatico con otros animales venenosos especificados,|XX21
X270,Contacto traumatico con otros animales venenosos especificados: vivienda,
X271,Contacto traumatico con otros animales venenosos especificados: institucion residencial,
X272,"Contacto traumatico con otros animales venenosos especificados: escuelas, otras instituciones y areas administrativas publicas",
X273,Contacto traumatico con otros animales venenosos especificados: areas de deporte y atletismo,
X274,Contacto traumatico con otros animales venenosos especificados: calles y carreteras,
X275,Contacto traumatico con otros animales venenosos especificados: comercio y areas de servicio,
X276,Contacto traumatico con otros animales venenosos especificados: área industrial y de la construccion,
X277,Contacto traumatico con otros animales venenosos especificados: granja,
X278,Contacto traumatico con otros animales venenosos especificados: otro lugar especificado,
X279,Contacto traumatico con otros animales venenosos especificados: lugar no especificado,
X28,Contacto traumatico con otras plantas venenosos especificados,|XX21
X280,Contacto traumatico con otras plantas venenosas especificadas: vivienda,
X281,Contacto traumatico con otras plantas venenosas especificadas: institucion residencial,
X282,"Contacto traumatico con otras plantas venenosas especificadas: escuelas, otras instituciones y areas administrativas publicas",
X283,Contacto traumatico con otras plantas venenosas especificadas: areas de deporte y atletismo,
X284,Contacto traumatico con otras plantas venenosas especificadas: calles y carreteras,
X285,Contacto traumatico con otras plantas venenosas especificadas: comercio y areas de servicio,
X286,Contacto traumatico con otras plantas venenosas especificadas: área industrial y de la construccion,
X287,Contacto traumatico con otras plantas venenosas especificadas: granja,
X288,Contacto traumatico con otras plantas venenosas especificadas: otro lugar especificado,
X289,Contacto traumatico con otras plantas venenosas especificadas: lugar no especificado,
X29,Contacto traumatico con animales y plantas venenosos no especificados,|XX21
X290,Contacto traumatico con animales y plantas venenosos no especificados: vivienda,
X291,Contacto traumatico con animales y plantas venenosos no especificados: institucion residencial,
X292,"Contacto traumatico con animales y plantas venenosos no especificados: escuelas, otras instituciones y areas administrativas publicas",
X293,Contacto traumatico con animales y plantas venenosos no especificados: areas de deporte y atletismo,
X294,Contacto traumatico con animales y plantas venenosos no especificados: calles y carreteras,
X295,Contacto traumatico con animales y plantas venenosos no especificados: comercio y areas de servicio,
X296,Contacto traumatico con animales y plantas venenosos no especificados: área industrial y de la construccion,
X297,Contacto traumatico con animales y plantas venenosos no especificados: granja,
X298,Contacto traumatico con animales y plantas venenosos no especificados: otro lugar especificado,
X299,Contacto traumatico con animales y plantas venenosos no especificados: lugar no especificado,
X30,Exposicion al calor natural excesivo,|XX22
X300,Exposicion al calor natural excesivo: vivienda,
X301,Exposicion al calor natural excesivo: institucion residencial,
X302,"Exposicion al calor natural excesivo: escuelas, otras instituciones y areas administrativas publicas",
X303,Exposicion al calor natural excesivo: areas de deporte y atletismo,
X304,Exposicion al calor natural excesivo: calles y carreteras,
X305,Exposicion al calor natural excesivo: comercio y areas de servicio,
X306,Exposicion al calor natural excesivo: área industrial y de la construccion,
X307,Exposicion al calor natural excesivo: granja,
X308,Exposicion al calor natural excesivo: otro lugar especificado,
X309,Exposicion al calor natural excesivo: lugar no especificado,
X31,Exposicion al frío natural excesivo,|XX22
X310,Exposicion al frío natural excesivo: vivienda,
X311,Exposicion al frío natural excesivo: institucion residencial,
X312,"Exposicion al frío natural excesivo: escuelas, otras instituciones y areas administrativas publicas",
X313,Exposicion al frío natural excesivo: areas de deporte y atletismo,
X314,Exposicion al frío natural excesivo: calles y carreteras,
X315,Exposicion al frío natural excesivo: comercio y areas de servicio,
X316,Exposicion al frío natural excesivo: área industrial y de la construccion,
X317,Exposicion al frío natural excesivo: granja,
X318,Exposicion al frío natural excesivo: otro lugar especificado,
X319,Exposicion al frío natural excesivo: lugar no especificado,
X32,Exposicion a rayos solares,|XX22
X320,Exposicion a rayos solares: vivienda,
X321,Exposicion a rayos solares: institucion residencial,
X322,"Exposicion a rayos solares: escuelas, otras instituciones y areas administrativas publicas",
X323,Exposicion a rayos solares: areas de deporte y atletismo,
X324,Exposicion a rayos solares: calles y carreteras,
X325,Exposicion a rayos solares: comercio y areas de servicio,
X326,Exposicion a rayos solares: área industrial y de la construccion,
X327,Exposicion a rayos solares: granja,
X328,Exposicion a rayos solares: otro lugar especificado,
X329,Exposicion a rayos solares: lugar no especificado,
X33,Victima de rayo,|XX22
X330,Victima de rayo: vivienda,
X331,Victima de rayo: institucion residencial,
X332,"Victima de rayo: escuelas, otras instituciones y areas administrativas publicas",
X333,Victima de rayo: areas de deporte y atletismo,
X334,Victima de rayo: calles y carreteras,
X335,Victima de rayo: comercio y areas de servicio,
X336,Victima de rayo: área industrial y de la construccion,
X337,Victima de rayo: granja,
X338,Victima de rayo: otro lugar especificado,
X339,Victima de rayo: lugar no especificado,
X34,Victima de terremoto,|XX22
X340,Victima de terremoto: vivienda,
X341,Victima de terremoto: institucion residencial,
X342,"Victima de terremoto: escuelas, otras instituciones y areas administrativas publicas",
X343,Victima de terremoto: areas de deporte y atletismo,
X344,Victima de terremoto: calles y carreteras,
X345,Victima de terremoto: comercio y areas de servicio,
X346,Victima de terremoto: área industrial y de la construccion,
X347,Victima de terremoto: granja,
X348,Victima de terremoto: otro lugar especificado,
X349,Victima de terremoto: lugar no especificado,
X35,Victima de erupción volcanica,|XX22
X350,Victima de erupción volcanica: vivienda,
X351,Victima de erupción volcanica: institucion residencial,
X352,"Victima de erupción volcanica: escuelas, otras instituciones y areas administrativas publicas",
X353,Victima de erupción volcanica: areas de deporte y atletismo,
X354,Victima de erupción volcanica: calles y carreteras,
X355,Victima de erupción volcanica: comercio y areas de servicio,
X356,Victima de erupción volcanica: área industrial y de la construccion,
X357,Victima de erupción volcanica: granja,
X358,Victima de erupción volcanica: otro lugar especificado,
X359,Victima de erupción volcanica: lugar no especificado,
X36,"Victima de avalancha, derrumbe y otros movimientos de tierra",|XX22
X360,"Victima de avalancha, derrumbe y otros movimientos de tierra: vivienda",
X361,"Victima de avalancha, derrumbe y otros movimientos de tierra: institucion residencial",
X362,"Victima de avalancha, derrumbe y otros movimientos de tierra: escuelas, otras instituciones y areas administrativas publicas",
X363,"Victima de avalancha, derrumbe y otros movimientos de tierra: areas de deporte y atletismo",
X364,"Victima de avalancha, derrumbe y otros movimientos de tierra: calles y carreteras",
X365,"Victima de avalancha, derrumbe y otros movimientos de tierra: comercio y areas de servicio",
X366,"Victima de avalancha, derrumbe y otros movimientos de tierra: área industrial y de la construccion",
X367,"Victima de avalancha, derrumbe y otros movimientos de tierra: granja",
X368,"Victima de avalancha, derrumbe y otros movimientos de tierra: otro lugar especificado",
X369,"Victima de avalancha, derrumbe y otros movimientos de tierra: lugar no especificado",
X37,Victima de tormenta cataclismica,|XX22
X370,Victima de tormenta cataclismica: vivienda,
X371,Victima de tormenta cataclismica: institucion residencial,
X372,"Victima de tormenta cataclismica: escuelas, otras instituciones y areas administrativas publicas",
X373,Victima de tormenta cataclismica: areas de deporte y atletismo,
X374,Victima de tormenta cataclismica: calles y carreteras,
X375,Victima de tormenta cataclismica: comercio y areas de servicio,
X376,Victima de tormenta cataclismica: área industrial y de la construccion,
X377,Victima de tormenta cataclismica: granja,
X378,Victima de tormenta cataclismica: otro lugar especificado,
X379,Victima de tormenta cataclismica: lugar no especificado,
X38,Victima de inundacion,|XX22
X380,Victima de inundacion: vivienda,
X381,Victima de inundacion: institucion residencial,
X382,"Victima de inundacion: escuelas, otras instituciones y areas administrativas publicas",
X383,Victima de inundacion: areas de deporte y atletismo,
X384,Victima de inundacion: calles y carreteras,
X385,Victima de inundacion: comercio y areas de servicio,
X386,Victima de inundacion: área industrial y de la construccion,
X387,Victima de inundacion: granja,
X388,Victima de inundacion: otro lugar especificado,
X389,Victima de inundacion: lugar no especificado,
X39,Exposicion a otras fuerzas naturales y las no especificadas,|XX22
X390,"Exposicion a otras fuerzas de la naturaleza, y las no especificadas: vivienda",
X391,"Exposicion a otras fuerzas de la naturaleza, y las no especificadas: institucion residencial",
X392,"Exposicion a otras fuerzas de la naturaleza, y las no especificadas: escuelas, otras instituciones y areas administrativas publicas",
X393,"Exposicion a otras fuerzas de la naturaleza, y las no especificadas: areas de deporte y atletismo",
X394,"Exposicion a otras fuerzas de la naturaleza, y las no especificadas: calles y carreteras",
X395,"Exposicion a otras fuerzas de la naturaleza, y las no especificadas: comercio y areas de servicio",
X396,"Exposicion a otras fuerzas de la naturaleza, y las no especificadas: área industrial y de la construccion",
X397,"Exposicion a otras fuerzas de la naturaleza, y las no especificadas: granja",
X398,"Exposicion a otras fuerzas de la naturaleza, y las no especificadas: otro lugar especificado",
X399,"Exposicion a otras fuerzas de la naturaleza, y las no especificadas: lugar no especificado",
X40,"Envenenamiento accidental por, y exposición a analgesicos, antipireticos y antirreumaticos",|XX23
X400,"Envenenamiento accidental por, y exposición a analgesicos no narcoticos, antipireticos y antirreumaticos: vivienda",
X401,"Envenenamiento accidental por, y exposición a analgesicos no narcoticos, antipireticos y antirreumaticos: institucion residencial",
X402,"Envenenamiento accidental por, y exposición a analgesicos no narcoticos, antipireticos y antirreumaticos: escuelas, otras instituciones y areas administrativas publicas",
X403,"Envenenamiento accidental por, y exposición a analgesicos no narcoticos, antipireticos y antirreumaticos: areas de deporte y atletismo",
X404,"Envenenamiento accidental por, y exposición a analgesicos no narcoticos, antipireticos y antirreumaticos: calles y carreteras",
X405,"Envenenamiento accidental por, y exposición a analgesicos no narcoticos, antipireticos y antirreumaticos: comercio y areas de servicio",
X406,"Envenenamiento accidental por, y exposición a analgesicos no narcoticos, antipireticos y antirreumaticos: área industrial y de la construccion",
X407,"Envenenamiento accidental por, y exposición a analgesicos no narcoticos, antipireticos y antirreumaticos: granja",
X408,"Envenenamiento accidental por, y exposición a analgesicos no narcoticos, antipireticos y antirreumaticos: otro lugar especificado",
X409,"Envenenamiento accidental por, y exposición a analgesicos no narcoticos, antipireticos y antirreumaticos: lugar no especificado",
X41,"Envenenamiento accidental por, y exposición a drogas antiepilepticas, sedantes, hipnoticas, antiparinsonianas y psicotrópicas, no clasificadas en otra parte",|XX23
X410,"Envenenamiento accidental por, y exposición a drogas antiepilepticas, sedantes, hipnoticas, antiparkinsonianas y psicotrópicas, no clasificadas en otra parte: vivienda",
X411,"Envenenamiento accidental por, y exposición a drogas antiepilepticas, sedantes, hipnoticas, antiparkinsonianas y psicotrópicas, no clasificadas en otra parte: institucion residencial",
X412,"Envenenamiento accidental por, y exposición a drogas antiepilepticas, sedantes, hipnoticas, antiparkinsonianas y psicotrópicas, no clasificadas en otra parte: escuelas, otras instituciones y areas administrativas publicas",
X413,"Envenenamiento accidental por, y exposición a drogas antiepilepticas, sedantes, hipnoticas, antiparkinsonianas y psicotrópicas, no clasificadas en otra parte: areas de deporte y atletismo",
X414,"Envenenamiento accidental por, y exposición a drogas antiepilepticas, sedantes, hipnoticas, antiparkinsonianas y psicotrópicas, no clasificadas en otra parte: calles y carreteras",
X415,"Envenenamiento accidental por, y exposición a drogas antiepilepticas, sedantes, hipnoticas, antiparkinsonianas y psicotrópicas, no clasificadas en otra parte: comercio y área de servicio",
X416,"Envenenamiento accidental por, y exposición a drogas antiepilepticas, sedantes, hipnoticas, antiparkinsonianas y psicotrópicas, no clasificadas en otra parte: área industrial y de la construccion",
X417,"Envenenamiento accidental por, y exposición a drogas antiepilepticas, sedantes, hipnoticas, antiparkinsonianas y psicotrópicas, no clasificadas en otra parte: granja",
X418,"Envenenamiento accidental por, y exposición a drogas antiepilepticas, sedantes, hipnoticas, antiparkinsonianas y psicotrópicas, no clasificadas en otra parte: otro lugar especificado",
X419,"Envenenamiento accidental por, y exposición a drogas antiepilepticas, sedantes, hipnoticas, antiparkinsonianas y psicotrópicas, no clasificadas en otra parte: lugar no especificado",
X42,"Envenenamiento accidental por, y exposición a narcoticos y psicodislepticos [alucinogenos] no clasificados en otra parte",|XX23
X420,"Envenenamiento accidental por, y exposición a narcoticos y psicodislepticos [alucinogenos], no clasificados en otra parte: vivienda",
X421,"Envenenamiento accidental por, y exposición a narcoticos y psicodislepticos [alucinogenos], no clasificados en otra parte: institucion residencial",
X422,"Envenenamiento accidental por, y exposición a narcoticos y psicodislepticos [alucinogenos], no clasificados en otra parte: escuelas, otras instituciones y areas administrativas publicas",
X423,"Envenenamiento accidental por, y exposición a narcoticos y psicodislepticos [alucinogenos], no clasificados en otra parte: areas de deporte y atletismo",
X424,"Envenenamiento accidental por, y exposición a narcoticos y psicodislepticos [alucinogenos], no clasificados en otra parte: calles y carreteras",
X425,"Envenenamiento accidental por, y exposición a narcoticos y psicodislepticos [alucinogenos], no clasificados en otra parte: comercio y área de servicios",
X426,"Envenenamiento accidental por, y exposición a narcoticos y psicodislepticos [alucinogenos], no clasificados en otra parte: área industrial y de la construccion",
X427,"Envenenamiento accidental por, y exposición a narcoticos y psicodislepticos [alucinogenos], no clasificados en otra parte: granja",
X428,"Envenenamiento accidental por, y exposición a narcoticos y psicodislepticos [alucinogenos], no clasificados en otra parte: otro lugar especificado",
X429,"Envenenamiento accidental por, y exposición a narcoticos y psicodislepticos [alucinogenos], no clasificados en otra parte: lugar no especificado",
X43,"Envenenamiento accidental por, y exposición a otras drogas que actuan sobre el sistema nervioso autónomo",|XX23
X430,"Envenenamiento accidental por, y exposición a otras drogas que actuan sobre el sistema nervioso autónomo: vivienda",
X431,"Envenenamiento accidental por, y exposición a otras drogas que actuan sobre el sistema nervioso autónomo: institucion residencial",
X432,"Envenenamiento accidental por, y exposición a otras drogas que actuan sobre el sistema nervioso autónomo: escuelas, otras instituciones y areas administrativas publicas",
X433,"Envenenamiento accidental por, y exposición a otras drogas que actuan sobre el sistema nervioso autónomo: areas de deporte y atletismo",
X434,"Envenenamiento accidental por, y exposición a otras drogas que actuan sobre el sistema nervioso autónomo: calles y carreteras",
X435,"Envenenamiento accidental por, y exposición a otras drogas que actuan sobre el sistema nervioso autónomo: comercio y área de servicio",
X436,"Envenenamiento accidental por, y exposición a otras drogas que actuan sobre el sistema nervioso autónomo: área industrial y de la construccion",
X437,"Envenenamiento accidental por, y exposición a otras drogas que actuan sobre el sistema nervioso autónomo: granja",
X438,"Envenenamiento accidental por, y exposición a otras drogas que actuan sobre el sistema nervioso autónomo: otro lugar especificado",
X439,"Envenenamiento accidental por, y exposición a otras drogas que actuan sobre el sistema nervioso autónomo: lugar no especificado",
X44,"Envenenamiento accidental por, y exposición a otras drogas, medicamentos y sustancias biologicas y los no especificados",|XX23
X440,"Envenenamiento accidental por, y exposición a otras drogas, medicamentos y sustancias biologicas, y los no especificados: vivienda",
X441,"Envenenamiento accidental por, y exposición a otras drogas, medicamentos y sustancias biologicas, y los no especificados: institucion residencial",
X442,"Envenenamiento accidental por, y exposición a otras drogas, medicamentos y sustancias biologicas, y los no especificados: escuelas, otras instituciones y areas administrativas publicas",
X443,"Envenenamiento accidental por, y exposición a otras drogas, medicamentos y sustancias biologicas, y los no especificados: areas de deporte y atletismo",
X444,"Envenenamiento accidental por, y exposición a otras drogas, medicamentos y sustancias biologicas, y los no especificados: calles y carreteras",
X445,"Envenenamiento accidental por, y exposición a otras drogas, medicamentos y sustancias biologicas, y los no especificados: comercio y área de servicios",
X446,"Envenenamiento accidental por, y exposición a otras drogas, medicamentos y sustancias biologicas, y los no especificados: área industrial y de la construccion",
X447,"Envenenamiento accidental por, y exposición a otras drogas, medicamentos y sustancias biologicas, y los no especificados: granja",
X448,"Envenenamiento accidental por, y exposición a otras drogas, medicamentos y sustancias biologicas, y los no especificados: otro lugar especificado",
X449,"Envenenamiento accidental por, y exposición a otras drogas, medicamentos y sustancias biologicas, y los no especificados: lugar no especificado",
X45,"Envenenamiento accidental por, y exposición a alcohol",|XX23
X450,"Envenenamiento accidental por, y exposición al alcohol: vivienda",
X451,"Envenenamiento accidental por, y exposición al alcohol: institucion residencial",
X452,"Envenenamiento accidental por, y exposición al alcohol: escuelas, otras instituciones y areas administrativas publicas",
X453,"Envenenamiento accidental por, y exposición al alcohol: areas de deporte y atletismo",
X454,"Envenenamiento accidental por, y exposición al alcohol: calles y carreteras",
X455,"Envenenamiento accidental por, y exposición al alcohol: comercio y areas de servicio",
X456,"Envenenamiento accidental por, y exposición al alcohol: área industrial y de la construccion",
X457,"Envenenamiento accidental por, y exposición al alcohol: granja",
X458,"Envenenamiento accidental por, y exposición al alcohol: otro lugar especificado",
X459,"Envenenamiento accidental por, y exposición al alcohol: lugar no especificado",
X46,"Envenenamiento accidental por, y exposición a disolventes orgánicos e hidrocarburos halogenados y sus vapores",|XX23
X460,"Envenenamiento accidental por, y exposición a disolventes orgánicos e hidrocarburos halogenados y sus vapores: vivienda",
X461,"Envenenamiento accidental por, y exposición a disolventes orgánicos e hidrocarburos halogenados y sus vapores: institucion residencial",
X462,"Envenenamiento accidental por, y exposición a disolventes orgánicos e hidrocarburos halogenados y sus vapores: escuelas otras instituciones y areas administrativas publicas",
X463,"Envenenamiento accidental por, y exposición a disolventes orgánicos e hidrocarburos halogenados y sus vapores: areas de deporte y atletismo",
X464,"Envenenamiento accidental por, y exposición a disolventes orgánicos e hidrocarburos halogenados y sus vapores: calles y carreteras",
X465,"Envenenamiento accidental por, y exposición a disolventes orgánicos e hidrocarburos halogenados y sus vapores: comercio y área de servicios",
X466,"Envenenamiento accidental por, y exposición a disolventes orgánicos e hidrocarburos halogenados y sus vapores: área industrial y de la construccion",
X467,"Envenenamiento accidental por, y exposición a disolventes orgánicos e hidrocarburos halogenados y sus vapores: granja",
X468,"Envenenamiento accidental por, y exposición a disolventes orgánicos e hidrocarburos halogenados y sus vapores: otro lugar especificado",
X469,"Envenenamiento accidental por, y exposición a disolventes orgánicos e hidrocarburos halogenados y sus vapores: lugar no especificado",
X47,"Envenenamiento accidental por, y exposición a otros gases y vapores",|XX23
X470,"Envenenamiento accidental por, y exposición a otros gases y vapores: vivienda",
X471,"Envenenamiento accidental por, y exposición a otros gases y vapores: institucion residencial",
X472,"Envenenamiento accidental por, y exposición a otros gases y vapores: escuelas, otras instituciones y areas administrativas publicas",
X473,"Envenenamiento accidental por, y exposición a otros gases y vapores: areas de deporte y atletismo",
X474,"Envenenamiento accidental por, y exposición a otros gases y vapores: calles y carreteras",
X475,"Envenenamiento accidental por, y exposición a otros gases y vapores: comercio y área de servicios",
X476,"Envenenamiento accidental por, y exposición a otros gases y vapores: área industrial y de la construccion",
X477,"Envenenamiento accidental por, y exposición a otros gases y vapores: granja",
X478,"Envenenamiento accidental por, y exposición a otros gases y vapores: otro lugar especificado",
X479,"Envenenamiento accidental por, y exposición a otros gases y vapores: lugar no especificado",
X48,"Envenenamiento accidental por, y exposición a plaguicidas",|XX23
X480,"Envenenamiento accidental por, y exposición a plaguicidas: vivienda",
X481,"Envenenamiento accidental por, y exposición a plaguicidas: institucion residencial",
X482,"Envenenamiento accidental por, y exposición a plaguicidas: escuelas, otras instituciones y areas administrativas publicas",
X483,"Envenenamiento accidental por, y exposición a plaguicidas: areas de deporte y atletismo",
X484,"Envenenamiento accidental por, y exposición a plaguicidas: calles y carretera",
X485,"Envenenamiento accidental por, y exposición a plaguicidas: comercio y área de servicios",
X486,"Envenenamiento accidental por, y exposición a plaguicidas: área industrial y de la construccion",
X487,"Envenenamiento accidental por, y exposición a plaguicidas: granja",
X488,"Envenenamiento accidental por, y exposición a plaguicidas: otro lugar especificado",
X489,"Envenenamiento accidental por, y exposición a plaguicidas: lugar no especificado",
X49,"Envenenamiento accidental por, y exposición a otros productos químicos y sustancias nocivas y los no especificados",|XX23
X490,"Envenenamiento accidental por, y exposición a otros productos químicos y sustancias nocivas, y los no especificados: vivienda",
X491,"Envenenamiento accidental por, y exposición a otros productos químicos y sustancias nocivas, y los no especificados: institucion residencial",
X492,"Envenenamiento accidental por, y exposición a otros productos químicos y sustancias nocivas, y los no especificados: escuelas, otras instituciones y areas administrativas publicas",
X493,"Envenenamiento accidental por, y exposición a otros productos químicos y sustancias nocivas, y los no especificados: areas de deporte y atletismo",
X494,"Envenenamiento accidental por, y exposición a otros productos químicos y sustancias nocivas, y los no especificados: calles y carreteras",
X495,"Envenenamiento accidental por, y exposición a otros productos químicos y sustancias nocivas, y los no especificados: comercio y área de servicios",
X496,"Envenenamiento accidental por, y exposición a otros productos químicos y sustancias nocivas, y los no especificados: área industrial y de la construccion",
X497,"Envenenamiento accidental por, y exposición a otros productos químicos y sustancias nocivas, y los no especificados: granja",
X498,"Envenenamiento accidental por, y exposición a otros productos químicos y sustancias nocivas, y los no especificados: otro lugar especificado",
X499,"Envenenamiento accidental por, y exposición a otros productos químicos y sustancias nocivas, y los no especificados: lugar no especificado",
X50,Exceso de esfuerzo y movimientos extenuantes y repetitivos,|XX24
X500,Exceso de esfuerzo y movimientos extenuantes y repetitivos: vivienda,
X501,Exceso de esfuerzo y movimientos extenuantes y repetitivos: institucion residencial,
X502,"Exceso de esfuerzo y movimientos extenuantes y repetitivos: escuelas, otras instituciones y areas administrativas publicas",
X503,Exceso de esfuerzo y movimientos extenuantes y repetitivos: areas de deporte y atletismo,
X504,Exceso de esfuerzo y movimientos extenuantes y repetitivos: calles y carreteras,
X505,Exceso de esfuerzo y movimientos extenuantes y repetitivos: comercio y areas de servicio,
X506,Exceso de esfuerzo y movimientos extenuantes y repetitivos: área industrial y de la construccion,
X507,Exceso de esfuerzo y movimientos extenuantes y repetitivos: granja,
X508,Exceso de esfuerzo y movimientos extenuantes y repetitivos: otro lugar especificado,
X509,Exceso de esfuerzo y movimientos extenuantes y repetitivos: lugar no especificado,
X51,Viajes y desplazamientos,|XX24
X510,Viajes y desplazamientos: vivienda,
X511,Viajes y desplazamientos: institucion residencial,
X512,"Viajes y desplazamientos: escuelas, otras instituciones y areas administrativas publicas",
X513,Viajes y desplazamientos: areas de deporte y atletismo,
X514,Viajes y desplazamientos: calles y carreteras,
X515,Viajes y desplazamientos: comercio y areas de servicio,
X516,Viajes y desplazamientos: área industrial y de la construccion,
X517,Viajes y desplazamientos: granja,
X518,Viajes y desplazamientos: otro lugar especificado,
X519,Viajes y desplazamientos: lugar no especificado,
X52,Permanencia prolongada en ambiente sin gravedad,|XX24
X520,Permanencia prolongada en ambiente sin gravedad: vivienda,
X521,Permanencia prolongada en ambiente sin gravedad: institucion residencial,
X522,"Permanencia prolongada en ambiente sin gravedad: escuelas, otras instituciones y areas administrativas publicas",
X523,Permanencia prolongada en ambiente sin gravedad: areas de deporte y atletismo,
X524,Permanencia prolongada en ambiente sin gravedad: calles y carreteras,
X525,Permanencia prolongada en ambiente sin gravedad: comercio y areas de servicio,
X526,Permanencia prolongada en ambiente sin gravedad: área industrial y de la construccion,
X527,Permanencia prolongada en ambiente sin gravedad: granja,
X528,Permanencia prolongada en ambiente sin gravedad: otro lugar especificado,
X529,Permanencia prolongada en ambiente sin gravedad: lugar no especificado,
X53,Privacion de alimentos,|XX24
X530,Privacion de alimentos: vivienda,
X531,Privacion de alimentos: institucion residencial,
X532,"Privacion de alimentos: escuelas, otras instituciones y areas administrativas publicas",
X533,Privacion de alimentos: areas de deporte y atletismo,
X534,Privacion de alimentos: calles y carreteras,
X535,Privacion de alimentos: comercio y areas de servicio,
X536,Privacion de alimentos: área industrial y de la construccion,
X537,Privacion de alimentos: granja,
X538,Privacion de alimentos: otro lugar especificado,
X539,Privacion de alimentos: lugar no especificado,
X54,Privacion de agua,|XX24
X540,Privacion de agua: vivienda,
X541,Privacion de agua: institucion residencial,
X542,"Privacion de agua: escuelas, otras instituciones y areas administrativas publicas",
X543,Privacion de agua: areas de deporte y atletismo,
